"place_id","name","address","phone","phone_international","website","google_url","location","opening_hours","rating","reviews","photos"
"ChIJvRmIegDC9EcRYgvRuGjLjTU","Point S Auto Centre","115 Avenue Francis de Pressensé, 69200 Vénissieux, France","04 72 62 51 42","+33 4 72 62 51 42","https://www.points.fr/","https://maps.google.com/?cid=3858964106364128098","45.7227541, 4.865943400000001","[""Monday: 8:00 AM – 12:30 PM, 1:30 – 7:00 PM"",""Tuesday: 8:00 AM – 12:30 PM, 1:30 – 7:00 PM"",""Wednesday: 8:00 AM – 12:30 PM, 1:30 – 7:00 PM"",""Thursday: 8:00 AM – 12:30 PM, 1:30 – 7:00 PM"",""Friday: 8:00 AM – 12:30 PM, 1:30 – 7:00 PM"",""Saturday: 8:00 AM – 12:00 PM"",""Sunday: Closed""]",,,
"ChIJ5bJyWmrp9EcRs8-CQUuMfOA","SPEEDY","223 Grande Rue, 69600 Oullins, France","04 72 66 91 97","+33 4 72 66 91 97","http://centres-auto.speedy.fr/garage/oullins-69600/7","https://maps.google.com/?cid=16175958216457506739","45.7109264, 4.801128500000001","[""Monday: 8:00 AM – 7:00 PM"",""Tuesday: 8:00 AM – 7:00 PM"",""Wednesday: 8:00 AM – 7:00 PM"",""Thursday: 8:00 AM – 7:00 PM"",""Friday: 8:00 AM – 7:00 PM"",""Saturday: 8:00 AM – 5:00 PM"",""Sunday: Closed""]",3.4,true,true
"ChIJ6RrxLenp9EcRF_8O24VIvLo","Sevia","30 Rue Charles Antoine Martin, 69190 Saint-Fons, France","04 78 70 93 02","+33 4 78 70 93 02","http://www.sevia.fr/","https://maps.google.com/?cid=13455709526419242775","45.71088699999999, 4.849263899999999",,2,true,true
"ChIJ4UDLbfvp9EcRoP7kU_zayeQ","Norauto","Allée des Savoies, 69200 Vénissieux, France","04 72 76 51 31","+33 4 72 76 51 31","http://centres.norauto.fr/centre/venissieux/282","https://maps.google.com/?cid=16485948688240541344","45.71623899999999, 4.8567005","[""Monday: 8:00 AM – 7:30 PM"",""Tuesday: 8:00 AM – 7:30 PM"",""Wednesday: 8:00 AM – 7:30 PM"",""Thursday: 8:00 AM – 7:30 PM"",""Friday: 8:00 AM – 7:30 PM"",""Saturday: 8:00 AM – 7:30 PM"",""Sunday: Closed""]",3.3,true,true
"ChIJ8ZRCNRDC9EcRXsl22jzxASs","Chronoauto","61 Boulevard Marcel Sembat, 69200 Vénissieux, France","09 50 00 55 96","+33 9 50 00 55 96","http://www.chronoauto.com/","https://maps.google.com/?cid=3099023262273161566","45.712365, 4.875683","[""Monday: 8:00 AM – 12:30 PM, 2:00 – 7:00 PM"",""Tuesday: 8:00 AM – 12:30 PM, 2:00 – 7:00 PM"",""Wednesday: 8:00 AM – 12:30 PM, 2:00 – 7:00 PM"",""Thursday: 8:00 AM – 12:30 PM, 2:00 – 7:00 PM"",""Friday: 8:00 AM – 12:30 PM, 2:00 – 7:00 PM"",""Saturday: 8:00 AM – 12:30 PM, 2:00 – 6:00 PM"",""Sunday: Closed""]",3.8,true,true
"ChIJpXk7w_zp9EcRr0FEnIFLFpI","Auto E.Leclerc Venissieux","8 Rue Charles Baudelaire, 69200 Vénissieux, France","04 78 09 26 99","+33 4 78 09 26 99","http://www.e-leclerc.com/st-priest/magasins-specialises/auto/info-auto","https://maps.google.com/?cid=10526684199069696431","45.7162888, 4.860926800000001","[""Monday: 9:00 AM – 7:00 PM"",""Tuesday: 9:00 AM – 7:00 PM"",""Wednesday: 9:00 AM – 7:00 PM"",""Thursday: 9:00 AM – 7:00 PM"",""Friday: 9:00 AM – 7:00 PM"",""Saturday: 8:00 AM – 7:00 PM"",""Sunday: Closed""]",2.2,true,true
"ChIJKwCdRQzC9EcR5DS1NyUwshg","Euromaster","69 rue A.sentuc, ZAC de L'arsenal, 69200 Vénissieux, France","04 72 90 13 90","+33 4 72 90 13 90","https://centres.euromaster.fr/1045003-euromaster-venissieux-centre-auto-vl-voiture?utm_source=google&utm_medium=places&utm_campaign=euromaster","https://maps.google.com/?cid=1779537739171312868","45.70760479999999, 4.876034799999998","[""Monday: 8:00 AM – 12:00 PM, 2:00 – 6:30 PM"",""Tuesday: 8:00 AM – 12:00 PM, 2:00 – 6:30 PM"",""Wednesday: 8:00 AM – 12:00 PM, 2:00 – 6:30 PM"",""Thursday: 8:00 AM – 12:00 PM, 2:00 – 6:30 PM"",""Friday: 8:00 AM – 12:00 PM, 2:00 – 6:30 PM"",""Saturday: 8:30 AM – 12:00 PM"",""Sunday: Closed""]",4.4,true,true
"ChIJI9JRZz7C9EcRN50AiML6V1g","SPEEDY","Avenue Jules Guesde, 69200 Vénissieux, France","04 78 74 44 04","+33 4 78 74 44 04","http://centres-auto.speedy.fr/garage/venissieux-69200/104","https://maps.google.com/?cid=6365832311723826487","45.7080952, 4.887632300000001","[""Monday: 8:00 AM – 7:00 PM"",""Tuesday: 8:00 AM – 7:00 PM"",""Wednesday: 8:00 AM – 7:00 PM"",""Thursday: 8:00 AM – 7:00 PM"",""Friday: 8:00 AM – 7:00 PM"",""Saturday: 8:00 AM – 5:00 PM"",""Sunday: Closed""]",3.3,true,true
"ChIJO6Fg28Xu9EcRADwusdUsU78","APOL","9 Route du Caillou, 69630 Chaponost, France","04 78 25 59 61","+33 4 78 25 59 61","http://apollyon.fr/","https://maps.google.com/?cid=13786412180623473664","45.70460969999999, 4.7643167","[""Monday: 7:30 AM – 7:00 PM"",""Tuesday: 7:30 AM – 7:00 PM"",""Wednesday: 7:30 AM – 7:00 PM"",""Thursday: 7:30 AM – 7:00 PM"",""Friday: 7:30 AM – 7:00 PM"",""Saturday: Closed"",""Sunday: Closed""]",,,
"ChIJrS5drj3p9EcR8Znu2315EbE","Auto Center Roady Saint-Genis-Laval","66 Av. Georges Clemenceau, 69230 Saint-Genis-Laval, France","04 37 20 11 82","+33 4 37 20 11 82","http://roady-st-genis-laval.fr/","https://maps.google.com/?cid=12759112800785046001","45.7019372, 4.7954001","[""Monday: 8:30 AM – 12:00 PM, 2:00 – 6:45 PM"",""Tuesday: 8:30 AM – 12:00 PM, 2:00 – 6:45 PM"",""Wednesday: 8:30 AM – 12:00 PM, 2:00 – 6:45 PM"",""Thursday: 8:30 AM – 12:00 PM, 2:00 – 6:45 PM"",""Friday: 8:30 AM – 12:00 PM, 2:00 – 6:45 PM"",""Saturday: 9:00 AM – 12:00 PM, 2:00 – 6:00 PM"",""Sunday: Closed""]",3.2,true,true
"ChIJW3GV7J_p9EcRPKxGXXhGIRA","Patrick Garabedian SARL","12 Boulevard de l'Europe, 69310 Pierre-Bénite, France","04 78 51 74 29","+33 4 78 51 74 29","http://www.euro-pneu-oullins.fr/","https://maps.google.com/?cid=1162287661613231164","45.70830429999999, 4.8213837","[""Monday: 9:00 AM – 6:00 PM"",""Tuesday: 9:00 AM – 6:00 PM"",""Wednesday: 9:00 AM – 6:00 PM"",""Thursday: 9:00 AM – 6:00 PM"",""Friday: 9:00 AM – 6:00 PM"",""Saturday: 8:30 AM – 1:00 PM"",""Sunday: Closed""]",4.5,true,true
